track_id,track_name,track_artist,preview_url
0orMmnJUDTrMQuASawEbWT,Battement Tendu (Embraceable You),Christopher N Hobson,https://p.scdn.co/mp3-preview/0b95d91f3438560af036dc7f2dceb1d85ef57cda?cid=49789426e6c04428a2befbd3c2d79b02
3kWSVZ4PHJgcuYy9iVLlUo,"Battement Tendu. Flowing 2/4, 32 Measures, 8-8's",Finis Jhung & Bill Brown,https://p.scdn.co/mp3-preview/5957ca3292fc2805ee23068248ca5e669be2522e?cid=49789426e6c04428a2befbd3c2d79b02
186nR8NQTmwExY61LbwK7t,"Battement Tendu - 2/4, 8-8's",Finis Jhung,https://p.scdn.co/mp3-preview/1571804a4c56d3e6fb23ddfee771eb06f92a5e07?cid=49789426e6c04428a2befbd3c2d79b02
4qpNJeCpRRWzmZrFgJpAmc,"Battement Tendu. Moderate 3/4, 128 Measures, 16-8's",Finis Jhung & Bill Brown,https://p.scdn.co/mp3-preview/07a0f3465201f69866343cf6545605c31eb0e2d3?cid=49789426e6c04428a2befbd3c2d79b02
3XwrCNQ6OBpwizTJNWTsgy,Battements Tendus 4/4 8×8,Galina Bezuglaya,https://p.scdn.co/mp3-preview/5068a9bcec7f2b7e3ab373570cd377454471d1b8?cid=49789426e6c04428a2befbd3c2d79b02
4BH7RIveDE0WFtNr8wUvf8,GRAND BATTEMENT 1 Original - 3/4 8×4,Shino Takizawa,https://p.scdn.co/mp3-preview/89f243b0ea8d2aa2bbd7b06615c8c93ca5b7c736?cid=49789426e6c04428a2befbd3c2d79b02
63CCBDHxd7EG69lihjw5gH,0:54,Global Communication,https://p.scdn.co/mp3-preview/aa618d21935eda597fba77c502b95e6a21857062?cid=49789426e6c04428a2befbd3c2d79b02
5KtFUyjVT3eQLY2e8TWYGo,She's A Dancer,Ordonez,https://p.scdn.co/mp3-preview/2f9a7441806ce3b5cb3910eb09c45cda1157b4f0?cid=49789426e6c04428a2befbd3c2d79b02
2PsqV8qwBUIahZ9aPbg7pN,Available,Moving Units,https://p.scdn.co/mp3-preview/c7ea31eab1211f0d145b3022e97a0885b8609be4?cid=49789426e6c04428a2befbd3c2d79b02
2KYHy6cf1oSKlf76MQzd5y,Dance Like You're Dumb,Incubus,https://p.scdn.co/mp3-preview/16a31cfb30ddf997008a430505c25af0f7abd2f4?cid=49789426e6c04428a2befbd3c2d79b02
3gXodNcX7bGXs9JaA1ZhX5,4:20,Danceland,https://p.scdn.co/mp3-preview/c074edbc5d6a165315d59adcb453674f9bcc72e7?cid=49789426e6c04428a2befbd3c2d79b02
0BNozI0sTxpSL8xqWKCtZK,Considered Impenetrable,Heitor Pereira,https://p.scdn.co/mp3-preview/21caa3e6f4ada381e74517426b6b8ed2f709cf22?cid=49789426e6c04428a2befbd3c2d79b02
6mR6aJziw88ukgEQiyNaol,She's Dangerous,Kaysha,https://p.scdn.co/mp3-preview/83470603bd83d7fddcc75d0bd8ff3c3c7c1a0e6c?cid=49789426e6c04428a2befbd3c2d79b02
0WOq1mvkbAc8Yo2yM1Kkoi,Dangerous,Kaien Cruz,https://p.scdn.co/mp3-preview/5bde718f1d0e62df34777ceb2afdcbdf1f5cd9d6?cid=49789426e6c04428a2befbd3c2d79b02
0b7XiHIgHGYu8oIrFUjOQY,Dangerous,Bearded Legend,https://p.scdn.co/mp3-preview/5a3c266333bd86cbefa7165e521b09ecd7959516?cid=49789426e6c04428a2befbd3c2d79b02
1XgbV3men6a9FmHKhoSmC1,Shes A Dancer,Beat And Inventions,https://p.scdn.co/mp3-preview/4a880339863590db4d34af835d0b7450ae9b0c4c?cid=49789426e6c04428a2befbd3c2d79b02
03sg3hxSBXfDOZuA8CDOhc,Dance Like a Beauty - Radio Edit,ROBERTO ROSSINI,https://p.scdn.co/mp3-preview/fabff367ca186b0a6f84b3f02205baa2a7e5e7ee?cid=49789426e6c04428a2befbd3c2d79b02
2hRwQsEqcY2S0GXHErA4eU,"Suite No. 3, Op. 55: 4. Theme and Variations (Faster Tendu: 4/4)",Lisa Harris,https://p.scdn.co/mp3-preview/9f56893a41075a6c418eac3ed18b3a597bfa8b9f?cid=49789426e6c04428a2befbd3c2d79b02
73EOo6l2PadJIPHaX69usO,"Battement Tendu 4/4, 8-8's",Finis Jhung,https://p.scdn.co/mp3-preview/7cb6762275a7012ad7a757711cc9e2a63e0d64d0?cid=49789426e6c04428a2befbd3c2d79b02
5YPbD7DCRKv4X12WxmN7q0,Adagio (3/4),Nenad Duplancic,https://p.scdn.co/mp3-preview/aaae1bdd8cdb5eb37797689de230e94f60807f57?cid=49789426e6c04428a2befbd3c2d79b02
5qc7lJG6XrYhLAlOh6609Q,"Liebeslied (Adage, 3/4 : 8 X 8)",Normand Babin,https://p.scdn.co/mp3-preview/539f56e90a8828c1bba80ec32e58ed5812750776?cid=49789426e6c04428a2befbd3c2d79b02
0FT6wkW3svi8RrCzqggI0T,3.5,2low2legit,https://p.scdn.co/mp3-preview/1c368530da6ceccaee8263e2bab1bdd5470c2c65?cid=49789426e6c04428a2befbd3c2d79b02
07ieZv4SB258EqRkdJ1kJC,If You Dance Like Dat,ANTHILL MUSIC,https://p.scdn.co/mp3-preview/c355334d481a80eaa4042c04f0f0a92c29bc8127?cid=49789426e6c04428a2befbd3c2d79b02
5ca2KLsuhKoYp7fKqIG6Fr,3/4 Tendu,Joshua Piper,https://p.scdn.co/mp3-preview/8cffb906e4a98971edbed8e55d88a5ea6a761898?cid=49789426e6c04428a2befbd3c2d79b02
6F7XUPhBvCtr9uQaUdbNHD,3/4 Grande Allegro,Joshua Piper,https://p.scdn.co/mp3-preview/e8ab1e60ae20c3e4956164af9ee0ab28376bca53?cid=49789426e6c04428a2befbd3c2d79b02
3gHeNtBAFc37RZ6uKBx28U,Feel Like Dancing,배인숙,https://p.scdn.co/mp3-preview/3b2c0ddc29b54132351a8b012f2f4462d3a73912?cid=49789426e6c04428a2befbd3c2d79b02
5Ym8sfzeziAq6tD7O3o4g4,Balancé/Triplet 3/4,Craig Wingrove,https://p.scdn.co/mp3-preview/1ebd98679d4328a695de745bc09a6e0642a87cbf?cid=49789426e6c04428a2befbd3c2d79b02
6VkGYrGpokAJeRbh1dgxTz,3:51pm,E$kabarr,https://p.scdn.co/mp3-preview/7c4095fcb477d99f32bdf666b48af52abc1455c3?cid=49789426e6c04428a2befbd3c2d79b02
074QEnbRTzKl7loydcoKPv,Fuckable - Touchable-Remble Remix,BiB,https://p.scdn.co/mp3-preview/da928173366bc4d8a20375f17ed30a39f28c8fe6?cid=49789426e6c04428a2befbd3c2d79b02
06YfpYcP5vKsECCCLFE1OH,Premier danseur (3/4 Time Signature),Piano Ballet,https://p.scdn.co/mp3-preview/0b6840361c9289f619406f093eb7dfeeb590c345?cid=49789426e6c04428a2befbd3c2d79b02
3eu4BU4POs0GVUwemMOGe6,Pirouettes 2 - 3/4 (Danza classica),La Danseuse,https://p.scdn.co/mp3-preview/a9c9aee25432a20f3df06effa21bfb8239fee8d8?cid=49789426e6c04428a2befbd3c2d79b02
6AofbwiZ7FI5ppDkuItEAo,Frappé -Cinderella- 4/4 32+8,Shino Takizawa,https://p.scdn.co/mp3-preview/6d6e3e2a39a2ff57e1cf6226ef087816fd4260a9?cid=49789426e6c04428a2befbd3c2d79b02
4mqvcVNwaALasBGXxiqUI4,PIROUETTE 2 ~one spring day~ - 3/4 8×8,Shino Takizawa,https://p.scdn.co/mp3-preview/6d21c3df21ca4226a00f43b81ca88fb239fe554d?cid=49789426e6c04428a2befbd3c2d79b02
4LsH9aye75wH5Oy5AOZody,Adagio -Cinderella- 4/4 64,Shino Takizawa,https://p.scdn.co/mp3-preview/ad41cda85a5101450c553339a0824e988ff03a01?cid=49789426e6c04428a2befbd3c2d79b02
5lGlTVodWIxpIO77J0udZf,"Suite No. 3, Op. 55: 4. Theme and Variations(Tendu: 4/4)",Lisa Harris,https://p.scdn.co/mp3-preview/389f3c8f870bd42db9bd36578acf6c5c52ee8934?cid=49789426e6c04428a2befbd3c2d79b02
4J11U6fIUVRROROvO0PwzZ,Adagio_1 -Mayerling- 4/4 32,Shino Takizawa,https://p.scdn.co/mp3-preview/e535dafed781f91b61215ab5700d253ec18be61e?cid=49789426e6c04428a2befbd3c2d79b02
0SsrQiSxOgNwyn5wqiP3EA,The Dance,Bright Dune,https://p.scdn.co/mp3-preview/16ebc5842442a4ae989288ffaeeaeabbce76bffc?cid=49789426e6c04428a2befbd3c2d79b02
1KWX8396hEioZSer5l1pPR,"Battement Tendu - 4/4, 16-8's",Finis Jhung,https://p.scdn.co/mp3-preview/79ab099dabbe3e2110b9e2bba9c2a46a062fc435?cid=49789426e6c04428a2befbd3c2d79b02
3YNzi9Q8TVuhyL6PQAJySr,Threes 120,London Dance Collective,https://p.scdn.co/mp3-preview/076fe97c9bda2a32b43db7880af2a2027285d6f7?cid=49789426e6c04428a2befbd3c2d79b02
4zfEQcSBqQCv3Swof9XsZx,3:00 AM,Li Heat,https://p.scdn.co/mp3-preview/380c51b624fc9f06631e165428092422e520da00?cid=49789426e6c04428a2befbd3c2d79b02
0vNzRIzklEY2ZzkKa9kpt8,Dance,Newsboys,https://p.scdn.co/mp3-preview/2263394c597fb55b4e4a2213282d6abf0899ca0d?cid=49789426e6c04428a2befbd3c2d79b02
3J4EnUpc6vMmH6lN60CKTY,Music for Ballet Classes for Kids (3/4 Time Signature),Piano Ballet,https://p.scdn.co/mp3-preview/be6d2d1f814fecd986cd3a17b0336ca4c71f8177?cid=49789426e6c04428a2befbd3c2d79b02
0kqFm3pYJUS5OIRLQqPtml,3 ou 2,Divan Gattamorta,https://p.scdn.co/mp3-preview/a99594a664070678be70b9dd718ec158393cd928?cid=49789426e6c04428a2befbd3c2d79b02
1NImZ5cEv8LpLw2HN5jXYL,3.50,Momo Delort,https://p.scdn.co/mp3-preview/937367afb4a0762455fe773b2d93a80fe87f3102?cid=49789426e6c04428a2befbd3c2d79b02
0S4RfporMVNTJbAmc6he3k,Dangerous,Seranation,https://p.scdn.co/mp3-preview/5edbaf410acde859b42d37222a8f8eeb8d7d0a51?cid=49789426e6c04428a2befbd3c2d79b02
6g2RXtx3oCHvaD9U4VNgOx,Dub Is Dangerous (feat. E.N Young),Clear Conscience,https://p.scdn.co/mp3-preview/ac349df1e11d512fd9d7f19f36556e976a4fbc85?cid=49789426e6c04428a2befbd3c2d79b02
2XFyZJQBa1y7cowJV2CaG1,3 50 AM,K33f,https://p.scdn.co/mp3-preview/08965a81241853c46912ec698ae77a7f07c2754b?cid=49789426e6c04428a2befbd3c2d79b02
1C0Pt1gNnuvvlHWtvNZ1j7,You Can Dance (Vocal),Jeanette Harris,https://p.scdn.co/mp3-preview/0cea1dd2eb78bba1763ff50242a94783673c62a1?cid=49789426e6c04428a2befbd3c2d79b02
5egFVzd0dzxzkOMt2IAgaX,Dance V.I.P,Jombriel,https://p.scdn.co/mp3-preview/12d29f927d34550e0af47af58f11263fb5ded93a?cid=49789426e6c04428a2befbd3c2d79b02
6QEEbndUu2jYoB9Lvx07ET,Attitude - 4/4,Princess Cindarella,https://p.scdn.co/mp3-preview/8ea75ecc70e01910d7e62acb3608fdf0bd829448?cid=49789426e6c04428a2befbd3c2d79b02
2YPCQSNJgeBkEd5MkHcVCt,Balancé 3/4 (Bonus Track),Aly Tejas,https://p.scdn.co/mp3-preview/0d192a286ce6e5f8bf247253d063cd55dad8d920?cid=49789426e6c04428a2befbd3c2d79b02
2RKvoHEbyuFsndj37mQriA,Preparation for Pirouette (3/4) Spanishy,Craig RP Wingrove,https://p.scdn.co/mp3-preview/65cde26048f9239c71511889b96cf511c6051db8?cid=49789426e6c04428a2befbd3c2d79b02
5NGvpHUQqX0Gm5bbsgR5R5,Stretch -Canon- 4/4 64,Shino Takizawa,https://p.scdn.co/mp3-preview/3a258031214067eb494d4346288124d91791837a?cid=49789426e6c04428a2befbd3c2d79b02
3g77juhL5ZUBYGIZoEKn27,PLIÉ ~Adagietto~ - 4/4 8×8+8,Shino Takizawa,https://p.scdn.co/mp3-preview/9df178df56ee23a6ea0728e321dc50c3fd7fe196?cid=49789426e6c04428a2befbd3c2d79b02
1uOVz4Xgpf9xR5JwtChZ0x,"(Tendu 3 4/4) La Bayadère, Act 1 No.14",Craig Wingrove,https://p.scdn.co/mp3-preview/797bc203e5ff66daa7a67b7c18fe6386eff9295f?cid=49789426e6c04428a2befbd3c2d79b02
02L7gHI01v5qM9QZ1TbIAH,Music 3/4 - Inch Worm,Guy Dearden,https://p.scdn.co/mp3-preview/c02dd0d4bdaf661cf25ff8a2fb20288c28597df4?cid=49789426e6c04428a2befbd3c2d79b02
5BXwoU2fqKfIRAw5YLzv8p,Battement Tendu with Plié 3/4 [32 Measures & Repeat],Tatyana Grigoryants,https://p.scdn.co/mp3-preview/c18250e689fb3ae60df88511188bfcae31142e32?cid=49789426e6c04428a2befbd3c2d79b02
4rsWcgsMWrixD1Zeqkpya4,3/4 Pliés (Rainbow Connection),Joshua Piper,https://p.scdn.co/mp3-preview/0f70d5bea75a13cf29edb9bdd5190e642ed0b48f?cid=49789426e6c04428a2befbd3c2d79b02
6OtQHkhfBbGLqOt2WSVvqi,Karsihlagala,Issam Houshan,https://p.scdn.co/mp3-preview/659684809e1266fa83e0a82eb689d688ce988b83?cid=49789426e6c04428a2befbd3c2d79b02
1uALQ1T3Ve0rjVZU28f7cO,Dangerous,B. Lewis,https://p.scdn.co/mp3-preview/d4556691e09f306b34fb446e41a7b9f1f82bccd9?cid=49789426e6c04428a2befbd3c2d79b02
28PKp3OR5cdghlIG4JBbdP,"Plies - 3/4, 8-8's",Finis Jhung,https://p.scdn.co/mp3-preview/5514525d3c7431d809b161f9dde08241bb6e79f1?cid=49789426e6c04428a2befbd3c2d79b02
1LRlpS10TurNqNmH90YBqF,"Stretch, Balance - 4/4, 8-8's",Finis Jhung,https://p.scdn.co/mp3-preview/255d299bd42318ad7520de27d1da629963196f15?cid=49789426e6c04428a2befbd3c2d79b02
6XYqofqZREK3Oavp9vJUdn,"Battement Tendu 4/4, 16-8's",Finis Jhung,https://p.scdn.co/mp3-preview/4bc52ad84c8fe4a938930ff950a25e95d1815f5e?cid=49789426e6c04428a2befbd3c2d79b02
0F08mORQRbL73CAIo1fVSs,RÉVÉRENCE ~Limelight Eternally~ - 4/4 8×4 - Cover,Shino Takizawa,https://p.scdn.co/mp3-preview/1445da7e3b35f74b2b70b6d59ec1c58cdc6cdbe9?cid=49789426e6c04428a2befbd3c2d79b02
1f1aodKXgVZnWKSGYhhfev,Ability,YEREH,https://p.scdn.co/mp3-preview/2c1e97516e4ac4842eb8e39ded16ca861f935d89?cid=49789426e6c04428a2befbd3c2d79b02
4Lvs0wI4ZEHF0vPal6TWlx,She's Dangerous,J. Lye,https://p.scdn.co/mp3-preview/6c8c3db2a3e6ddafebcd51c33e4f8fe01378221e?cid=49789426e6c04428a2befbd3c2d79b02
1rs392uBe4yUibMTGMfLYc,Dance Lessons (3/4 Time Signature),Piano Ballet Music,https://p.scdn.co/mp3-preview/ccc05a1bdbdc5de18d9812ad55ecfe4c75c63778?cid=49789426e6c04428a2befbd3c2d79b02
1DNYYH4mPmueWm3mCVfwqs,Narrative Action (3/4 Time Signature),Piano Ballet Music,https://p.scdn.co/mp3-preview/b22000ccc016e4d63e89e52c4be716d2dfe24f0b?cid=49789426e6c04428a2befbd3c2d79b02
70h0tdASU5YCNTVVTnuvtP,Narrative Action (3/4 Time Signature),Piano Ballet Music,https://p.scdn.co/mp3-preview/d2b4d4a5bfed3ddd9c00c78163f143dabaa1c9d9?cid=49789426e6c04428a2befbd3c2d79b02
0O3NZGnrJ3dlkhuBTMy87B,She's Dancing Kinda Weird but It's Okay,Recently Ablaze,https://p.scdn.co/mp3-preview/1a0c3094b4781c2fe30147db64411f234c4dce9c?cid=49789426e6c04428a2befbd3c2d79b02
5MOVPhEtgQ7a0KsxGGTD9B,Grand Battement 3/4 (Jazz Dance),La Danseuse,https://p.scdn.co/mp3-preview/231ab626827e202e68f1c77d368dbdfa850c6a8d?cid=49789426e6c04428a2befbd3c2d79b02
4edtsBlaX23OPYmhA4R0GP,12:45 - Stripped,Etham,https://p.scdn.co/mp3-preview/35aa79add5a9674e9fbb787a614084df8ad91bd0?cid=49789426e6c04428a2befbd3c2d79b02
4ooAEchlO6o6WL301WqIkP,3:15 - Slowed Down + Reverb,Russ,https://p.scdn.co/mp3-preview/01580d9a46f25c649266beb6c82d7bd85c9f5147?cid=49789426e6c04428a2befbd3c2d79b02
5bvnL42xbgE6GE1Sqc8DcG,3:45/buslane,lavender,https://p.scdn.co/mp3-preview/a93b54b104e1f257605128c9be95b0c1557e3ea7?cid=49789426e6c04428a2befbd3c2d79b02
3GvDCvfTvXB4cp8wwh7Y3k,3: 45,Rels B,https://p.scdn.co/mp3-preview/25db546fa9e20a8eeb21a54464d963b6e218198b?cid=49789426e6c04428a2befbd3c2d79b02
0QAFiGqEkWn27WVy6AZShQ,3:35am,Montell Fish,https://p.scdn.co/mp3-preview/03e7cdad58dee59679a3f84971c6a6990915417f?cid=49789426e6c04428a2befbd3c2d79b02
1ZeG7T6tjeNBskG7TH9cBZ,3:33AM,itsxmusic,https://p.scdn.co/mp3-preview/0e7ba7793be96ff6ee72735ca688dfa657cc8562?cid=49789426e6c04428a2befbd3c2d79b02
0lO8ZTS4kNYa9eOSC1QYQi,4:30,Danger,https://p.scdn.co/mp3-preview/2a4d3aed03db1e91817452f2261430ee4ebe008a?cid=49789426e6c04428a2befbd3c2d79b02
2gNMXJDKRmKWuevBGjN8wo,3:59 AM,DIVINE,https://p.scdn.co/mp3-preview/ccd6e17f91f40ebc376a5be5815270fe1a9d9496?cid=49789426e6c04428a2befbd3c2d79b02
5qpHiAZ1BS66SvttBPN4wx,4:15 Life,Scoun,https://p.scdn.co/mp3-preview/7508d6d4562cd1873c8be9ad93f107e5b640f748?cid=49789426e6c04428a2befbd3c2d79b02
5WppsCdKvb9nvNpYCPXIgA,3:38,Acito,https://p.scdn.co/mp3-preview/5508b42584ad5c5044a41e6df5b82463d1cd3586?cid=49789426e6c04428a2befbd3c2d79b02
5YB8Rrvpe9NRI7rOpgUAqb,3:30am,Kevin Walkman,https://p.scdn.co/mp3-preview/85322890bf0872160629592b0aa33404e7519a89?cid=49789426e6c04428a2befbd3c2d79b02
3N9tWLfx1VBiiwPEcRflHc,3:33 PM,Lvnt,https://p.scdn.co/mp3-preview/b0a9128d20771e3b35807723cb2667e419255578?cid=49789426e6c04428a2befbd3c2d79b02
6FlUApC14RaS1OIgRNnkNz,3.5,WhoisKevinKent,https://p.scdn.co/mp3-preview/9a8cfc0ff4e136d10b2358389cf27c935e8b00f9?cid=49789426e6c04428a2befbd3c2d79b02
5fdHIcUqGrFJvn2dUCEGrr,3:57 AM,La Cantina,https://p.scdn.co/mp3-preview/c6b5fd262e8472dd442017714693d99d1c797384?cid=49789426e6c04428a2befbd3c2d79b02
407sQr6Pf83Xwlv6hCtU6a,3:27 AM,Tsu Surf,https://p.scdn.co/mp3-preview/b99fce9883f5f1974962c42454bad6bd06398bad?cid=49789426e6c04428a2befbd3c2d79b02
3YAATSyfadxYQ3AKxzeDt2,3:35am,Montell Fish,https://p.scdn.co/mp3-preview/0e9f649481ae1e1bdad6e26fe35dbcbb9ceab0db?cid=49789426e6c04428a2befbd3c2d79b02
7xW7fJkNNWM1SxljpxTnJX,04 35 AM,TileKid,https://p.scdn.co/mp3-preview/2fd07b06df44bcd27959b8341203649cb45535b8?cid=49789426e6c04428a2befbd3c2d79b02
5snT0KvkN7Ty0oiVyxZMfE,4:14,Global Communication,https://p.scdn.co/mp3-preview/c69ce83d8f65b02ec24bbb722744df020dcef457?cid=49789426e6c04428a2befbd3c2d79b02
3gpLIMd0ySkcorvVIMtmTp,14:31,Global Communication,https://p.scdn.co/mp3-preview/d7618ce7e085520573e6a21a3206297867ccb7ae?cid=49789426e6c04428a2befbd3c2d79b02
1dxoGtVUBzsMkhZf5jchF9,3:30 A.M.,Jean Trash,https://p.scdn.co/mp3-preview/e123c78e86fde95bfabfda51918187141b278b86?cid=49789426e6c04428a2befbd3c2d79b02
3BrUW6HfHYPr0WH2yvJ3Dw,3.2.1.,1700 Kaash,https://p.scdn.co/mp3-preview/7a200c2ea8b8b95cc759ba0c5a50acefdd4048f6?cid=49789426e6c04428a2befbd3c2d79b02
0r7mAaKDnJawOtfiFEifpZ,3:00 AM,Z-Chen,https://p.scdn.co/mp3-preview/a4d572d2e20e1396e775c4936ddc6c550e749c0a?cid=49789426e6c04428a2befbd3c2d79b02
6Fo1rlsDsaJuruKhaQ9t6q,3:52 Am Freestyle,Getrichzay,https://p.scdn.co/mp3-preview/4a5288969bcbdc25cfdc6cdfec356622f59c92e1?cid=49789426e6c04428a2befbd3c2d79b02
0hVPkhUsBBohO6HzrCxhGy,3:37 AM,Unkle Dmoney,https://p.scdn.co/mp3-preview/081e2951c61c8db5c9cb5ff9955f28c4faa1b144?cid=49789426e6c04428a2befbd3c2d79b02
7rGEbcLvRsoehrdQ2LC50G,5 23,Global Communication,https://p.scdn.co/mp3-preview/84d728040eb08b57f19197220b2978a0171b89c3?cid=49789426e6c04428a2befbd3c2d79b02
3RSg1VQdTKIH3A9TVA8AEC,3.23.3,dedfsh.blufsh,https://p.scdn.co/mp3-preview/4110b8ce96bd122db5e956d039823ebf8dc3219d?cid=49789426e6c04428a2befbd3c2d79b02
2qEYzk6bPkuJXwWbJmz6rn,3.23.1,dedfsh.blufsh,https://p.scdn.co/mp3-preview/3b6e0e4b0fb44dd27ef1a06b431c118f213fe744?cid=49789426e6c04428a2befbd3c2d79b02
582choC6eKN02j8GNFEGoM,3:00AM - Dubstep Remix,Fusion EDM,https://p.scdn.co/mp3-preview/e428cfeb1e03f87b3a62db088782ce7591f47426?cid=49789426e6c04428a2befbd3c2d79b02
2iX4XMtSAegn98cRfXCeB7,303,Anna Lunoe,https://p.scdn.co/mp3-preview/a580f1e037d704a9f80844d73793a34bfc40a21c?cid=49789426e6c04428a2befbd3c2d79b02
1Au6TbOq0NHyQdP5U4NrT8,3.23.2,dedfsh.blufsh,https://p.scdn.co/mp3-preview/0d08aee4d4d97c29807bc684fa57c41dd6d4e9f4?cid=49789426e6c04428a2befbd3c2d79b02
6vzLvoBsi7UfXsVA5BZPuG,3:37 AM,Blevins,https://p.scdn.co/mp3-preview/5317f1b6bcf5504c76772fe1db9f86e604cce9ce?cid=49789426e6c04428a2befbd3c2d79b02
4HrAkRftnWKIQqJhdasHMI,3:50 a.m.,Fbg Cash,https://p.scdn.co/mp3-preview/87f85488fb92bc133ae3844e71f1179f8d957c17?cid=49789426e6c04428a2befbd3c2d79b02
3CJdVCB0MjIzJWWebjxRQQ,9:25,Global Communication,https://p.scdn.co/mp3-preview/b924a3e5c9b6c5bd10dcd3aa59d96119a0c477c0?cid=49789426e6c04428a2befbd3c2d79b02
3n0KzXWG0rqLeRqq5ryhP3,3:00 AM,Li Heat,https://p.scdn.co/mp3-preview/f3545683718ceec7b38c66297f3916325b39f170?cid=49789426e6c04428a2befbd3c2d79b02
4VrxoS9DknrXgJlqkJCsB2,3:12's,NMB DAN,https://p.scdn.co/mp3-preview/08c2be22367ced94f223c19ba7bf9673110600d5?cid=49789426e6c04428a2befbd3c2d79b02
48o32Drr5rYkw2GGlrSwdF,3! 6! 5!,Golden Child,https://p.scdn.co/mp3-preview/d5c2446e7c630a80d6272b0de0d5afee26c84799?cid=49789426e6c04428a2befbd3c2d79b02
2kEhYpWzP4mCBMCj5OIRDm,4:02,Global Communication,https://p.scdn.co/mp3-preview/267b23aaccecb2e9735c8d7fc7916cf998670c57?cid=49789426e6c04428a2befbd3c2d79b02
4HFe0p4ZCTLwYeHsZmnznz,4:30,Hurricane Wisdom,https://p.scdn.co/mp3-preview/11270b844bbaab7544779fd2734df68bfd3a2425?cid=49789426e6c04428a2befbd3c2d79b02
5Fm9OvraEV0hMENeaBr1zK,3:25,Clutchy Hopkins,https://p.scdn.co/mp3-preview/c725ff3d391eee1fc1f13d660459f76c566637d6?cid=49789426e6c04428a2befbd3c2d79b02
6wQ0QT087kSOj4QGQjnk5X,3.21.23,Young $heft,https://p.scdn.co/mp3-preview/1316822373efb070ba853f57a835a799084cc525?cid=49789426e6c04428a2befbd3c2d79b02
6Dw0udGfV3THP5cbaLasV0,3:15,Chicken P,https://p.scdn.co/mp3-preview/0510bd4a2ad617094a8d4536bc62acb107f4e8ad?cid=49789426e6c04428a2befbd3c2d79b02
46wTGcrc0CBydK0FvOzrB6,4:17 AM,Omar Rodríguez-López,https://p.scdn.co/mp3-preview/33757929f5720eb18f9d8b68b28454453499a3a2?cid=49789426e6c04428a2befbd3c2d79b02
2LeFDM4wihSc81SgkwwIdQ,3.15,Yushh,https://p.scdn.co/mp3-preview/eebc44de94c6aea9bb9aa89ccb3de0fe2f0910f8?cid=49789426e6c04428a2befbd3c2d79b02
5qEzVN5JynyMNRY0wKzDXn,3:45 A.M.,Abe M Beats,https://p.scdn.co/mp3-preview/af6b2efcb166b9420ef12d8eca2b29cdf6e856c5?cid=49789426e6c04428a2befbd3c2d79b02
7xHsZGXdavFVE6vU97k7Nq,3:45,Phonte,https://p.scdn.co/mp3-preview/d24ef401a1f86e5a410903efc2fa2191396ec0a5?cid=49789426e6c04428a2befbd3c2d79b02
2F3CEEQS45EsYJJoOJ5ULE,3:44,Life Beyond,https://p.scdn.co/mp3-preview/59ddb3081b3f5a7804153227027961689681747a?cid=49789426e6c04428a2befbd3c2d79b02
04mp1n2qbjPwkT6q1qVvhe,4:23 PM,Christoph,https://p.scdn.co/mp3-preview/07450193295a8673de29850a9f7671fd1c08c807?cid=49789426e6c04428a2befbd3c2d79b02
5KUxon3IlsgJQGDnAaUaYs,3.5,Timbo Beatz,https://p.scdn.co/mp3-preview/3213481a4f72b8980e6d0f01375f4108f024e20e?cid=49789426e6c04428a2befbd3c2d79b02
2YJjctEzQErO6bL0TLCYDR,4:20 AM,Trell Daniels,https://p.scdn.co/mp3-preview/d0529fc2fb0ffab59dc52bce4e2ca0282f949634?cid=49789426e6c04428a2befbd3c2d79b02
7oy7VenkBfEBWgExFXjaPh,3-1-2,Joel Ross,https://p.scdn.co/mp3-preview/62636e70dc5d48efdf433a27a929c072a23c9fb9?cid=49789426e6c04428a2befbd3c2d79b02
5npQ4asnLAa3qWmzrr8pkh,3:44 AM,cxrtez,https://p.scdn.co/mp3-preview/c06aeef6145d1d3cef9105fbd938f883d772e2cc?cid=49789426e6c04428a2befbd3c2d79b02
3kgq7eSC5L3KQOXG37VFZ7,3:15,2facebleed,https://p.scdn.co/mp3-preview/2ba344930eb1d74421f5dd730e7c8a659722fd66?cid=49789426e6c04428a2befbd3c2d79b02
3UOdXqSsBmtvLuLM0vEIzL,3:33 AM,Setitoff83,https://p.scdn.co/mp3-preview/81a15579fb4eb9cc8477d15b85c79000035b8a91?cid=49789426e6c04428a2befbd3c2d79b02
6BVuoqzCg1P5brzG2FWYij,Battements jetes - 4/4 Piano Music,Piano Ballet Music,https://p.scdn.co/mp3-preview/86f1bb23d31d9aa145e45c6fffe4031b9cbc2a7d?cid=49789426e6c04428a2befbd3c2d79b02
5DIOTTYi0ClK3JrzPrLCif,Danzatore (2/4 Time Signature),Ballet for Little Kids,https://p.scdn.co/mp3-preview/4fb01a4bdce0e6ecb713cf9d699b5f8695b2496d?cid=49789426e6c04428a2befbd3c2d79b02
046mK718BEEI6mtF2LTfJA,3-5-7 Straight At You,Oaktown's 3.5.7,https://p.scdn.co/mp3-preview/b06f4f5dbc27a1ef0a1d3686d89cbc80b85bca4b?cid=49789426e6c04428a2befbd3c2d79b02
